ts,uid,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,community_id,datetime,label_technique,label_tactic,label_binary
"1,663,788,925.691",C2MpxF4mm4tDp0yonf,143.88.5.11,"44,183",143.88.5.12,"57,253",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:b6FGKSdnJmURfpodMDvBNkqyxu4=,"9/21/2022, 12:35:25 PM",T1587,Resource Development,1
"1,663,788,891.102",ClyOYZ9II0oSlRWQj,143.88.5.11,"44,183",143.88.5.12,"59,681",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7kkM1QdTkyorju9FBHMMMgnIPlI=,"9/21/2022, 12:34:51 PM",T1587,Resource Development,1
"1,663,787,695.417",CBpvYl3y94XVagH3zl,143.88.5.11,"54,413",143.88.5.12,"47,794",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XL20frtRYnTvhw8XCFEWDNi0tXY=,"9/21/2022, 12:14:55 PM",T1587,Resource Development,1
"1,663,787,643.67",CEXnXK1suIx5VAcdYb,143.88.5.11,"54,412",143.88.5.12,"8,583",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+MClu/MbDY1qIErHbkunpQUOgdg=,"9/21/2022, 12:14:03 PM",T1587,Resource Development,1
"1,663,787,672.719",CYwghPa2Gt96rLhZ8,143.88.5.11,"54,413",143.88.5.12,"19,304",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:zbB7DV0+9K4k26y16aF1adx9E4I=,"9/21/2022, 12:14:32 PM",T1587,Resource Development,1
"1,663,788,897.15",C9PIoEr5BWpRvgFCd,143.88.5.11,"44,183",143.88.5.12,"20,516",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:TJgD0wDP4ZT7L58TB7pKX7LKspE=,"9/21/2022, 12:34:57 PM",T1587,Resource Development,1
"1,663,788,903.46",CHj2mBldXTre4hbW9,143.88.5.11,"44,184",143.88.5.12,"28,238",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:l6fx22G3yqDpanJAXbkC2NYwIGo=,"9/21/2022, 12:35:03 PM",T1587,Resource Development,1
"1,663,787,675.607",Cdza622ImpILSEaOb4,143.88.5.11,"54,413",143.88.5.12,"58,540",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:pkqRqHP+aDwVkWAJ3WX1y2GbgGo=,"9/21/2022, 12:14:35 PM",T1587,Resource Development,1
"1,663,788,929.631",C40j4W3I0WgJJo82J1,143.88.5.11,"44,184",143.88.5.12,"48,326",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XV0RsMMSlrVNb8drphQsx3UIbtE=,"9/21/2022, 12:35:29 PM",T1587,Resource Development,1
"1,663,788,923.633",CbCU23Cf9Y4lb194f,143.88.5.11,"44,184",143.88.5.12,"45,805",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:vTLVU4DL2YFZpYo0Czpaq5LecaM=,"9/21/2022, 12:35:23 PM",T1587,Resource Development,1
"1,663,788,930.891",C00irV1tsEQzWoKRX3,143.88.5.11,"44,183",143.88.5.12,595,tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:YCxuAuYQWTdU/5Y+e/0plMTEYSA=,"9/21/2022, 12:35:30 PM",T1587,Resource Development,1
"1,663,788,875.273",CCNZqY34YTXFS9tWeh,143.88.5.11,"44,184",143.88.5.12,"62,433",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3STNKNNiECard1XcKqe20NHilr8=,"9/21/2022, 12:34:35 PM",T1587,Resource Development,1
"1,663,788,891.506",CdsXVs1Dg4BdReXuLg,143.88.5.11,"44,183",143.88.5.12,"27,194",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:5Bc32H0N7XyJNZR+t42ysy1RBNA=,"9/21/2022, 12:34:51 PM",T1587,Resource Development,1
"1,663,788,875.724",CFxOXplB0okJVgBnb,143.88.5.11,"44,183",143.88.5.12,"27,259",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:tOEPgTpLz1yuJfXMMAmAZMxRx5A=,"9/21/2022, 12:34:35 PM",T1587,Resource Development,1
"1,663,787,689.534",CGGFRe1Qhd7LnioROi,143.88.5.11,"54,413",143.88.5.12,"6,075",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:X1JffBXUIV/du4IZxUewSwYRUcA=,"9/21/2022, 12:14:49 PM",T1587,Resource Development,1
"1,663,788,877.318",CgV1xr3POJJjkOH34,143.88.5.11,"44,183",143.88.5.12,"35,631",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:EIPWzE60sdzF5C1olFqVMIXDda4=,"9/21/2022, 12:34:37 PM",T1587,Resource Development,1
"1,663,788,946.795",CQ4Arb23yBRw0QfVka,143.88.5.11,"44,183",143.88.5.12,"12,391",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:koe4WC365hC237HpakF95f1n8DU=,"9/21/2022, 12:35:46 PM",T1587,Resource Development,1
"1,663,788,943.1",Cig7Mm4eqAdWLsoqpk,143.88.5.11,"44,183",143.88.5.12,"5,973",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:NcIuIke2y7iN9cFlCY3vlYxzt0c=,"9/21/2022, 12:35:43 PM",T1587,Resource Development,1
"1,663,788,948.011",CilNm12rw8ZzLUJfse,143.88.5.11,"44,183",143.88.5.12,"8,228",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:CmuRU52v2+MKoh/mJhgolNVgGDE=,"9/21/2022, 12:35:48 PM",T1587,Resource Development,1
"1,663,788,908.27",Cnqqez3CP3uIdnQkD1,143.88.5.11,"44,184",143.88.5.12,"43,020",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:sC1W8dODsly+Mfiwmw4QGrbzPFo=,"9/21/2022, 12:35:08 PM",T1587,Resource Development,1
"1,663,788,906.729",Cg4v4028wIPZkhygF6,143.88.5.11,"44,184",143.88.5.12,"1,972",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:NDJnpPBQzVWpn8OEhYDYzBk/VH0=,"9/21/2022, 12:35:06 PM",T1587,Resource Development,1
"1,663,788,909.67",CJmJRR19W7LubCFCA7,143.88.5.11,"44,183",143.88.5.12,"47,948",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:HZtTzGf8IvhIFMxVTJoxsVkDLxQ=,"9/21/2022, 12:35:09 PM",T1587,Resource Development,1
"1,663,788,935.048",Ce9DgdiICjv7m4O6c,143.88.5.11,"44,183",143.88.5.12,"60,228",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:x31Lq7v29/Nw7LoiywrhiPKY078=,"9/21/2022, 12:35:35 PM",T1587,Resource Development,1
"1,663,788,902.316",C8ENSH21HLb7iBv7S1,143.88.5.11,"44,183",143.88.5.12,"58,513",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:P3BFwwkJ7u7qWNI+4U76ZbHSOiY=,"9/21/2022, 12:35:02 PM",T1587,Resource Development,1
"1,663,787,690.218",CoDr0m3jk5nvHxswU2,143.88.5.11,"54,413",143.88.5.12,"63,510",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:j3t0dWp6Ej27o34cLzoH6YrX0KE=,"9/21/2022, 12:14:50 PM",T1587,Resource Development,1
"1,663,788,870.469",CJAJEB1pHhxaEez7C3,143.88.5.11,"44,183",143.88.5.12,"9,340",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:thelnI8iFXodawjAXDR2yV6+8Mg=,"9/21/2022, 12:34:30 PM",T1587,Resource Development,1
"1,663,787,673.421",C0sc0a4DOqjZ32yyoj,143.88.5.11,"54,412",143.88.5.12,"5,660",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:en1E267qMxWHpDbuNG42kCN+aRQ=,"9/21/2022, 12:14:33 PM",T1587,Resource Development,1
"1,663,788,950.103",CWMIFI238C6CNNc5Ta,143.88.5.11,"44,183",143.88.5.12,"64,419",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:h2CwyZ6dbNFWC8VvZ1BwEIIO/bg=,"9/21/2022, 12:35:50 PM",T1587,Resource Development,1
"1,663,787,641.474",CMni6v4P0m1HxpM74h,143.88.5.11,"54,413",143.88.5.12,"49,043",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:/ZozcBSxqu+kOTKSpwImDHjlKDY=,"9/21/2022, 12:14:01 PM",T1587,Resource Development,1
"1,663,788,868.239",CJRyo141KDXNo9SST8,143.88.5.11,"44,183",143.88.5.12,"49,057",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:UqeoV9pTiBlLDKkH1JQh7YxauGU=,"9/21/2022, 12:34:28 PM",T1587,Resource Development,1
"1,663,788,918.954",CmiPV53OAE3VaIdlQ4,143.88.5.11,"44,183",143.88.5.12,"16,707",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:/bsPzqoyDXe3piyoAT3wPPKjsT4=,"9/21/2022, 12:35:18 PM",T1587,Resource Development,1
"1,663,788,913.265",CJ9wGc2n6k429rPLKg,143.88.5.11,"44,184",143.88.5.12,"25,755",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:m5QM8AQiQDcTXUgAPHCclEwFiwA=,"9/21/2022, 12:35:13 PM",T1587,Resource Development,1
"1,663,788,898.735",CNoKJy1obnSGczYm4l,143.88.5.11,"44,184",143.88.5.12,"4,876",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Icd2jxcZan7YCLT7ddacQYH1PAY=,"9/21/2022, 12:34:58 PM",T1587,Resource Development,1
"1,663,787,657.309",CCDAy53OQAfKWXJs99,143.88.5.11,"54,413",143.88.5.12,"37,659",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:cGOLK8ErPDPuJSFtWQvH2eLExro=,"9/21/2022, 12:14:17 PM",T1587,Resource Development,1
"1,663,787,670.635",CX4kRjqSLKMRCGRO9,143.88.5.11,"54,412",143.88.5.12,"20,832",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:MW3qS3XizproxVCvnEefJTLKerk=,"9/21/2022, 12:14:30 PM",T1587,Resource Development,1
"1,663,788,921.183",CN3QCr4j2mEnQU5VUl,143.88.5.11,"44,183",143.88.5.12,"10,238",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:QgV2hKMZB+hLH/066Y3hOZovuAQ=,"9/21/2022, 12:35:21 PM",T1587,Resource Development,1
"1,663,788,894.986",Cgh8eL1BOZf8rL4pD2,143.88.5.11,"44,183",143.88.5.12,"57,396",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:eScRvLRaq3NMLwnnijqxTTNQOpg=,"9/21/2022, 12:34:54 PM",T1587,Resource Development,1
"1,663,788,894.658",C40emxqrYCfILibAj,143.88.5.11,"44,184",143.88.5.12,"39,101",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:6dmkO2AdXCUfcmXkw4l5j6FQp/Y=,"9/21/2022, 12:34:54 PM",T1587,Resource Development,1
"1,663,788,877.202",CqQEXn4tg6pSyTbMIl,143.88.5.11,"44,184",143.88.5.12,"33,506",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Yoi8dhv9JtCJ99GLs/U4JGvqijI=,"9/21/2022, 12:34:37 PM",T1587,Resource Development,1
"1,663,787,618.752",COStdR1vJhJWkpLXtj,143.88.5.11,"54,412",143.88.5.12,"42,803",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+FUN3XRUAqTq2QlVjJfbMDuyYDk=,"9/21/2022, 12:13:38 PM",T1587,Resource Development,1
"1,663,787,695.313",CwdxG11JFvBAVIFYee,143.88.5.11,"54,412",143.88.5.12,"31,565",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:2CGxltW9o9FuZ+jSYzWzyFOBRvI=,"9/21/2022, 12:14:55 PM",T1587,Resource Development,1
"1,663,788,878.659",CT7KLskrmimJ2et54,143.88.5.11,"44,184",143.88.5.12,"42,135",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:9j02gkJrM/bG2wmZberRyKeikoQ=,"9/21/2022, 12:34:38 PM",T1587,Resource Development,1
"1,663,787,671.46",CCB1jR2c40tF3zVP29,143.88.5.11,"54,413",143.88.5.12,"52,256",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+FW+npzgG0WcPNtiLZCVnEFyTWM=,"9/21/2022, 12:14:31 PM",T1587,Resource Development,1
"1,663,787,642.235",CiOpdKPg65nJSvNN8,143.88.5.11,"54,412",143.88.5.12,"20,925",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:TlxsTBu/SHwX3kE55dZzoWHU/a8=,"9/21/2022, 12:14:02 PM",T1587,Resource Development,1
"1,663,788,940.318",CVLKCW1Srzch2TdUY1,143.88.5.11,"44,183",143.88.5.12,"16,042",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:KIjH4PKPgbASOx/mvlTzbHga+U8=,"9/21/2022, 12:35:40 PM",T1587,Resource Development,1
"1,663,788,936.16",CXV04sLre3fF56E68,143.88.5.11,"44,183",143.88.5.12,"52,747",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7pk41LzjlV7mDK5PmL8BzWTMkh0=,"9/21/2022, 12:35:36 PM",T1587,Resource Development,1
"1,663,787,691.782",Cn66oB199Zgcl68OUh,143.88.5.11,"54,413",143.88.5.12,"49,166",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:i/XqOXKZh6EIGX4uOI3YmYuIIQc=,"9/21/2022, 12:14:51 PM",T1587,Resource Development,1
"1,663,787,644.502",C3tbXW1jY9GnGUHCGd,143.88.5.11,"54,413",143.88.5.12,"23,850",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:YjAHxrdLvUgngL+F5GO1/fxTx4U=,"9/21/2022, 12:14:04 PM",T1587,Resource Development,1
"1,663,787,683.131",C1UTAA11848yWf1OQ6,143.88.5.11,"54,413",143.88.5.12,"2,139",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Vie4d1nCc8nJwG+S/xnt98bgjLw=,"9/21/2022, 12:14:43 PM",T1587,Resource Development,1
"1,663,787,632.738",CihzrB1JEUuczwfKfl,143.88.5.11,"54,412",143.88.5.12,"46,972",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:EiACva1GOHbWcs+dFhOFgvlrZAw=,"9/21/2022, 12:13:52 PM",T1587,Resource Development,1
"1,663,788,936.068",CDGHam4DNIA9oG44md,143.88.5.11,"44,183",143.88.5.12,"59,404",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+7oAHrUERGTWhr2Frmo5MoumrnM=,"9/21/2022, 12:35:36 PM",T1587,Resource Development,1
"1,663,787,679.969",CLi85x33PdfJD0nvQc,143.88.5.11,"54,412",143.88.5.12,"64,797",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:JPvR7nPv7COlhK6bYFV4GJR6zvU=,"9/21/2022, 12:14:39 PM",T1587,Resource Development,1
"1,663,787,616.337",CSfpas2dKBFTMibnNl,143.88.5.11,"54,412",143.88.5.12,"47,977",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:a0n2/qJk7FWKoVjg+mqAgvS27x0=,"9/21/2022, 12:13:36 PM",T1587,Resource Development,1
"1,663,788,907.933",CBfhqU2p3efGvoidA7,143.88.5.11,"44,183",143.88.5.12,"30,279",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:/UZES+RPMbC24H+u2Y1Lm+K4BnQ=,"9/21/2022, 12:35:07 PM",T1587,Resource Development,1
"1,663,787,686.376",C0wglE2QtFXnNzRK9,143.88.5.11,"54,412",143.88.5.12,"42,617",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:WHyqkRNMjJ+Bxpg75vPJZudUqb4=,"9/21/2022, 12:14:46 PM",T1587,Resource Development,1
"1,663,787,679.368",CC5g9d3jRzbGzoAdqa,143.88.5.11,"54,412",143.88.5.12,"50,967",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:0U8oaKjZGV86hIIfri2AvWtwXa0=,"9/21/2022, 12:14:39 PM",T1587,Resource Development,1
"1,663,788,884.351",CjbqPfcWf3k69lp08,143.88.5.11,"44,183",143.88.5.12,"9,016",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3r91obSDASBTrtNIhAeWFIH7a8w=,"9/21/2022, 12:34:44 PM",T1587,Resource Development,1
"1,663,788,926.885",Cmly5j39r3uaoysoEa,143.88.5.11,"44,184",143.88.5.12,"2,031",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:r4PxKa0Gc8LgWD4JrHgHrXZb3Ek=,"9/21/2022, 12:35:26 PM",T1587,Resource Development,1
"1,663,788,945.227",C2qHFZ1CItd7TSqUz2,143.88.5.11,"44,183",143.88.5.12,"9,122",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:W5Z5+kbliZY9NF4VZbQLjL5SQoU=,"9/21/2022, 12:35:45 PM",T1587,Resource Development,1
"1,663,787,613.305",CKQmR12RefoK0K8iQ2,143.88.5.11,"54,412",143.88.5.12,"58,456",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:gWL+/kTooy+CvfIqCJJN4dTmTHw=,"9/21/2022, 12:13:33 PM",T1587,Resource Development,1
"1,663,787,668.474",CfmuSe2fZWpTe8AgR6,143.88.5.11,"54,413",143.88.5.12,"21,875",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:v8WbIqUIeXIf8i2jYwshhVkRYXs=,"9/21/2022, 12:14:28 PM",T1587,Resource Development,1
"1,663,788,897.868",CjMSRF1BBgl5ZUuI7k,143.88.5.11,"44,183",143.88.5.12,"44,414",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:0z8NuxQba+bNtKCetUginZ/qepU=,"9/21/2022, 12:34:57 PM",T1587,Resource Development,1
"1,663,788,913.117",C2DQnU1BijHm0nIvG1,143.88.5.11,"44,183",143.88.5.12,"46,213",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7Sr5yXQw2YmtPHRXlUp35/rogQw=,"9/21/2022, 12:35:13 PM",T1587,Resource Development,1
"1,663,788,948.977",CUHvwY1hTI2pyFPUr6,143.88.5.11,"44,184",143.88.5.12,"1,203",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:cpSmNWJMCBRraV7J87XRWcu1qn8=,"9/21/2022, 12:35:48 PM",T1587,Resource Development,1
"1,663,788,923.29",CQ8yER1cDS87z0qv74,143.88.5.11,"44,184",143.88.5.12,"17,813",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:G4u9UNh5dykW1u3xA9nc8hm+3/E=,"9/21/2022, 12:35:23 PM",T1587,Resource Development,1
"1,663,788,945.616",CGU2YL2FgC8iqGVaDi,143.88.5.11,"44,183",143.88.5.12,"40,119",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:N5oV8nkDaOXiqWkqkIqVafEgL9U=,"9/21/2022, 12:35:45 PM",T1587,Resource Development,1
"1,663,788,920.843",COieHy3ET2oskI8f4d,143.88.5.11,"44,184",143.88.5.12,"11,730",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7v7WfFf2jHifSstCBeSjwmppRl8=,"9/21/2022, 12:35:20 PM",T1587,Resource Development,1
"1,663,787,691.652",CqJ19r14pDa8XQbe2j,143.88.5.11,"54,413",143.88.5.12,394,tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:xYMyxP+3Uto7gTYMTAmMH11Rlc4=,"9/21/2022, 12:14:51 PM",T1587,Resource Development,1
"1,663,788,891.681",CSCobP3vTwomHgTsx,143.88.5.11,"44,183",143.88.5.12,"63,918",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:GycUWN840tVg920YLLoA3/KlaSw=,"9/21/2022, 12:34:51 PM",T1587,Resource Development,1
"1,663,788,905.748",CBwNoK1sHMKNRsVJc3,143.88.5.11,"44,184",143.88.5.12,"44,203",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:pr/Nw91tQzQAakujpfbYLvFaWIA=,"9/21/2022, 12:35:05 PM",T1587,Resource Development,1
"1,663,787,655.521",Cbox352gwHApwcstN9,143.88.5.11,"54,413",143.88.5.12,"30,556",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Owplj8j+ePTaew/IIG+ezDzEArM=,"9/21/2022, 12:14:15 PM",T1587,Resource Development,1
"1,663,787,637.779",CoLPSV12IMErs7iMV7,143.88.5.11,"54,412",143.88.5.12,"20,725",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:L8LP/rc4z+kE2PbcDNhzC6A4SLU=,"9/21/2022, 12:13:57 PM",T1587,Resource Development,1
"1,663,788,870.657",C0mnGx4XYYFdjbQwRd,143.88.5.11,"44,183",143.88.5.12,"61,480",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:QDBTlkt/vs4zkgXONbhExxuWTM4=,"9/21/2022, 12:34:30 PM",T1587,Resource Development,1
"1,663,788,886.748",CSe4r54e4zMK85oSF7,143.88.5.11,"44,184",143.88.5.12,"10,485",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:T5UVV8GFNkDVbiduahCPZaWhxbI=,"9/21/2022, 12:34:46 PM",T1587,Resource Development,1
"1,663,788,938.946",C2H90f2GEQ0tRS6GLg,143.88.5.11,"44,183",143.88.5.12,"35,231",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:VaquqIiTINc3n4r/C86oncoq3do=,"9/21/2022, 12:35:38 PM",T1587,Resource Development,1
"1,663,788,946.764",CaucHc1nVIWom3yrdf,143.88.5.11,"44,184",143.88.5.12,"56,310",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:bMk9gbSQQ/cfqacgcoocDZOn0X0=,"9/21/2022, 12:35:46 PM",T1587,Resource Development,1
"1,663,787,674.732",CjEgtB3WftVaFu1pwj,143.88.5.11,"54,412",143.88.5.12,"48,759",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:gJM9BpJh/azC861vuqt4xkZMLVU=,"9/21/2022, 12:14:34 PM",T1587,Resource Development,1
"1,663,788,876.34",CHlx9P3XWisz1RUNr4,143.88.5.11,"44,184",143.88.5.12,"33,808",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:xdgBxGB3aSRqtjCVqchG6PMLulk=,"9/21/2022, 12:34:36 PM",T1587,Resource Development,1
"1,663,787,688.644",CcdhFiOu9f7FkxBy4,143.88.5.11,"54,413",143.88.5.12,"2,987",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:I1qYVp86ch1dX7nlSdQOqiUMjic=,"9/21/2022, 12:14:48 PM",T1587,Resource Development,1
"1,663,787,648.927",CTeXU22dgfi4rMtsu6,143.88.5.11,"54,412",143.88.5.12,"4,084",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7B6vUDFV5tBpEcVOxx1qVNd8X7U=,"9/21/2022, 12:14:08 PM",T1587,Resource Development,1
"1,663,787,668.95",CjuyHx4hiqKiJvcCK,143.88.5.11,"54,412",143.88.5.12,"10,466",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XIeL4ha6SHtBlHKVyViHKBdM88o=,"9/21/2022, 12:14:28 PM",T1587,Resource Development,1
"1,663,788,942.506",CBTqJY26qBDtzijs7l,143.88.5.11,"44,184",143.88.5.12,"8,462",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:LI5i++GPE8Ur7c62NFfhFheIOek=,"9/21/2022, 12:35:42 PM",T1587,Resource Development,1
"1,663,787,628.828",ClTPoj2IRQYGtYLz76,143.88.5.11,"54,413",143.88.5.12,"61,305",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ppTs3QUraZPUnIlVqHHV/llaZss=,"9/21/2022, 12:13:48 PM",T1587,Resource Development,1
"1,663,787,674.381",ChhsLt4wKF3lbPddKh,143.88.5.11,"54,413",143.88.5.12,"12,923",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7HumY5EuZBhfA6cMLQPL50GMse0=,"9/21/2022, 12:14:34 PM",T1587,Resource Development,1
"1,663,788,867.622",CgoEWn1YelX9l3mmva,143.88.5.11,"44,183",143.88.5.12,"15,939",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:hnYZZyus1tYWiI2ZQB9W8DDgTCk=,"9/21/2022, 12:34:27 PM",T1587,Resource Development,1
"1,663,788,899.355",CH7FVu1Ga2NZOyHdrd,143.88.5.11,"44,183",143.88.5.12,"28,853",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:IVXESKXVrfJdDK8Hjx1pt5Vt5uI=,"9/21/2022, 12:34:59 PM",T1587,Resource Development,1
"1,663,787,696.456",CRHmX025Es9TbKpyTi,143.88.5.11,"54,412",143.88.5.12,"28,565",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:jopUiCDn/6vjuXpb74A9esm59Cc=,"9/21/2022, 12:14:56 PM",T1587,Resource Development,1
"1,663,787,659.168",CkcHz02HoypHNaqu56,143.88.5.11,"54,413",143.88.5.12,"30,551",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:U0QRRZkq8EFANVEDZ9BuewIqphQ=,"9/21/2022, 12:14:19 PM",T1587,Resource Development,1
"1,663,788,878.774",C8Ptrm3zyMTDo4E3sc,143.88.5.11,"44,184",143.88.5.12,"43,383",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:CxKot6xabQvzWaAnIXYqX3dAqGE=,"9/21/2022, 12:34:38 PM",T1587,Resource Development,1
"1,663,788,935.588",CumWY92halqMohg1C1,143.88.5.11,"44,184",143.88.5.12,"41,674",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:tPfmo9A8iRops1qJ5ZBG9FZ1DAU=,"9/21/2022, 12:35:35 PM",T1587,Resource Development,1
"1,663,788,900.535",CzlN2p1cCNgrSgqaXf,143.88.5.11,"44,183",143.88.5.12,"40,895",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:w9wdPxqa1QahTX0TfdiwzT6Rt1U=,"9/21/2022, 12:35:00 PM",T1587,Resource Development,1
"1,663,787,684.818",CpfOly2UxA5Ilfowia,143.88.5.11,"54,413",143.88.5.12,"40,644",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:rxlWEedKvAiWi19IzRyZoINaVI4=,"9/21/2022, 12:14:44 PM",T1587,Resource Development,1
"1,663,787,657.052",CPUR2V27axhF2pORDf,143.88.5.11,"54,412",143.88.5.12,916,tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:vDcToUvz1Ww4mdpLgoD/TaKR9Vs=,"9/21/2022, 12:14:17 PM",T1587,Resource Development,1
"1,663,788,930.725",CKVCUk4QZomWE4Ve0a,143.88.5.11,"44,184",143.88.5.12,"45,995",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:hjKM1fB5TIB8Y4S03gk49gSkylQ=,"9/21/2022, 12:35:30 PM",T1587,Resource Development,1
"1,663,787,689.361",CIjXH02d9niZQqqVnk,143.88.5.11,"54,412",143.88.5.12,"51,952",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:1Gv2nGKaB4BpTZsBFNc0fn80d1c=,"9/21/2022, 12:14:49 PM",T1587,Resource Development,1
